2026-03-24 15:35:19,3,Back_right,2766,272.01695466041565,10.17,80.8,1384,29.4,40646.6,1,logs\Back_right\people_with_conf_and_roi_Back_right_20260324.csv,logs\roi_images\Back_right,0,0,0.0,0,0,threaded.py | gpu | PC roi loaded | Monitor roi loaded | show

2026-03-24 16:00:47,0,Front_right,8437,444.2984838485718,18.99,20.9,4219,17.6,74055.5,1,logs\Front_right\people_with_conf_and_roi_Front_right_20260324.csv,logs\roi_images\Front_right,0,0,0.0,0,0,threaded.py | gpu | PC roi loaded | Monitor roi loaded | hide
2026-03-24 16:00:47,1,Front_left,8435,444.3133566379547,18.98,21.0,4218,17.0,71616.1,1,logs\Front_left\people_with_conf_and_roi_Front_left_20260324.csv,logs\roi_images\Front_left,0,0,0.0,0,0,threaded.py | gpu | PC roi loaded | Monitor roi loaded | hide
2026-03-24 16:00:47,2,Back_left,8441,444.3347671031952,19.0,21.7,4221,17.5,73883.4,0,logs\Back_left\people_with_conf_and_roi_Back_left_20260324.csv,logs\roi_images\Back_left,0,0,0.0,0,0,threaded.py | gpu | PC roi loaded | Monitor roi loaded | hide
2026-03-24 16:00:47,3,Back_right,8437,444.33576560020447,18.99,21.7,4219,17.4,73465.3,1,logs\Back_right\people_with_conf_and_roi_Back_right_20260324.csv,logs\roi_images\Back_right,0,0,0.0,0,0,threaded.py | gpu | PC roi loaded | Monitor roi loaded | hide

2026-03-24 16:19:42,0,Front_right,1011838,70588.00815844536,14.33,69.4,112600,29.7,3343614.7,0,logs\Front_right\people_with_conf_and_roi_Front_right_20260325.csv,logs\roi_images\Front_right,0,0,0.0,0,0,threaded.py | gpu | PC roi loaded | Monitor roi loaded | hide
2026-03-24 16:19:42,1,Front_left,1015497,70587.9881427288,14.39,69.1,114193,30.1,3432959.2,4,logs\Front_left\people_with_conf_and_roi_Front_left_20260325.csv,logs\roi_images\Front_left,0,0,0.0,0,0,threaded.py | gpu | PC roi loaded | Monitor roi loaded | hide
2026-03-24 16:19:42,2,Back_left,1013181,70588.00165748596,14.35,69.3,114220,29.4,3360784.9,0,logs\Back_left\people_with_conf_and_roi_Back_left_20260325.csv,logs\roi_images\Back_left,0,0,0.0,0,0,threaded.py | gpu | PC roi loaded | Monitor roi loaded | hide
2026-03-24 16:19:42,3,Back_right,1010047,70588.00815844536,14.31,69.5,111975,28.9,3241306.4,6,logs\Back_right\people_with_conf_and_roi_Back_right_20260325.csv,logs\roi_images\Back_right,0,0,0.0,0,0,threaded.py | gpu | PC roi loaded | Monitor roi loaded | hide 
